arrival time,current_floor,final_floor,selfish
08:48:26.900,3,4,0
08:48:27.280,7,3,0
08:48:28.960,5,2,0
08:48:29.570,4,6,0
08:48:35.260,2,0,0
08:48:35.470,6,2,0
08:48:42.170,7,2,0
08:48:42.620,6,3,0
08:48:42.760,2,7,0
08:48:47.560,4,0,0
08:48:49.350,6,3,0
08:48:49.400,2,5,0
08:48:51.870,0,5,0
08:48:51.900,0,6,0
08:48:52.630,5,2,0
08:48:56.550,6,0,0
08:48:56.820,4,3,0
08:49:00.110,6,7,0
08:49:01.870,1,6,0
08:49:05.610,4,7,0
08:49:06.890,3,1,0
08:49:11.350,2,7,0
08:49:15.200,4,5,0
08:49:17.490,6,5,0
08:49:20.940,0,5,0
08:49:21.150,1,0,0
08:49:24.640,6,3,0
08:49:27.930,3,7,0
08:49:29.740,5,1,0
08:49:38.220,5,6,0
08:49:38.60,6,2,0
08:49:41.440,1,4,0
08:49:41.980,5,0,0
08:49:45.360,3,7,0
08:49:45.660,6,3,0
08:49:49.200,3,7,0
08:49:54.820,4,5,0
08:49:55.410,3,2,0
08:49:55.660,6,5,0
08:49:55.810,3,2,0
08:49:56.160,0,7,0
08:50:01.610,4,2,0
08:50:03.790,7,5,0
08:50:08.380,5,0,0
08:50:08.590,5,7,0
08:50:10.450,1,3,0
08:50:10.980,1,2,0
08:50:12.410,4,0,0
08:50:13.770,2,4,0
08:50:13.850,3,2,0
08:50:17.220,7,1,0
08:50:18.390,7,2,0
08:50:21.540,7,1,0
08:50:28.690,0,7,0
08:50:29.30,7,6,0
08:50:29.510,4,5,0
08:50:31.550,4,0,0
08:50:32.130,0,7,0
08:50:33.30,0,3,0
08:50:36.380,0,6,0
08:50:38.230,1,4,0
08:50:38.650,3,0,0
08:50:39.00,4,5,0
08:50:42.970,2,7,0
08:50:44.730,2,5,0
08:50:51.610,2,1,0
08:50:52.150,3,0,0
08:50:53.450,0,3,0
08:50:53.550,0,7,0
08:50:56.380,0,7,0
08:51:08.190,3,0,0
08:51:09.860,1,5,0
08:51:11.870,3,0,0
08:51:16.70,7,3,0
08:51:18.760,2,5,0
08:51:19.820,6,3,0
08:51:23.200,0,3,0
08:51:24.90,4,0,0
08:51:28.320,5,7,0
08:51:39.290,6,7,0
08:51:42.380,0,7,0
08:51:49.530,6,3,0
08:51:49.600,1,5,0
08:51:51.530,5,3,0
08:51:51.720,6,2,0
08:51:53.490,2,1,0
08:51:55.380,0,3,0
08:52:02.390,6,1,0
08:52:06.350,0,7,0
08:52:06.70,2,0,0
08:52:08.550,6,0,0
08:52:08.600,6,5,0
08:52:08.920,1,2,0
08:52:16.590,5,1,0
08:52:17.900,0,7,0
08:52:18.510,0,6,0
08:52:18.770,3,6,0
08:52:19.290,4,2,0
08:52:19.390,6,1,0
08:52:22.150,0,1,0
08:52:24.880,1,2,0
08:52:28.190,4,6,0
08:52:29.620,3,5,0
08:52:31.390,5,1,0
08:52:35.240,1,2,0
08:52:39.840,6,2,0
08:52:42.440,0,2,0
08:52:45.170,0,5,0
08:52:49.410,7,0,0
08:52:57.10,5,7,0
08:53:01.540,1,2,0
08:53:10.70,0,2,0
08:53:11.240,0,6,0
08:53:15.670,2,4,0
08:53:16.590,0,4,0
08:53:18.700,6,1,0
08:53:24.910,2,6,0
08:53:34.920,5,6,0
08:53:37.260,3,7,0
08:53:37.890,2,5,0
08:53:40.750,0,1,0
08:53:43.980,5,0,0
08:53:49.940,5,4,0
08:53:52.330,7,6,0
08:53:53.800,2,0,0
08:53:54.200,7,3,0
08:53:58.910,2,3,0
08:54:07.280,5,3,0
08:54:14.840,5,6,0
08:54:15.590,1,6,0
08:54:15.740,6,3,0
08:54:16.590,3,6,0
08:54:19.740,6,0,0
08:54:21.210,6,2,0
08:54:23.460,7,1,0
08:54:27.470,6,3,0
08:54:27.490,4,7,0
08:54:29.600,0,6,0
08:54:29.740,3,5,0
08:54:30.840,7,5,0
08:54:36.710,4,7,0
08:54:37.420,6,4,0
08:54:38.00,3,1,0
08:54:42.640,3,1,0
08:54:48.180,6,0,0
08:54:49.210,6,7,0
08:54:50.560,5,2,0
08:54:51.780,4,0,0
08:54:51.950,6,5,0
08:54:53.430,2,3,0
08:54:56.230,4,5,0
08:54:57.50,4,6,0
08:54:57.50,5,6,0
08:55:02.930,5,2,0
08:55:03.460,4,1,0
08:55:03.570,3,6,0
08:55:03.690,5,1,0
08:55:06.520,6,3,0
08:55:07.180,7,6,0
08:55:10.360,2,4,0
08:55:15.340,0,7,0
08:55:23.30,4,5,0
08:55:23.560,1,4,0
08:55:28.520,3,5,0
08:55:28.900,1,4,0
08:55:34.190,7,0,0
08:55:35.820,3,7,0
08:55:39.240,1,0,0
08:55:39.600,4,5,0
08:55:41.210,3,7,0
08:55:42.290,3,2,0
08:55:43.160,5,7,0
08:55:44.530,6,7,0
08:55:51.560,1,4,0
08:55:56.770,0,2,0
08:55:57.150,5,0,0
08:55:58.930,0,6,0
08:56:01.610,0,4,0
08:56:01.80,4,5,0
08:56:01.810,5,2,0
08:56:02.650,4,2,0
08:56:06.880,0,2,0
08:56:15.00,6,2,0
08:56:15.610,5,2,0
08:56:18.570,0,1,0
08:56:20.00,3,1,0
08:56:23.180,5,6,0
08:56:24.230,6,0,0
08:56:26.390,5,0,0
08:56:29.820,7,4,0
08:56:34.360,1,5,0
08:56:36.860,4,1,0
08:56:39.790,5,2,0
08:56:47.790,6,4,0
08:56:47.930,7,4,0
08:56:51.90,5,7,0
08:56:52.100,5,2,0
08:56:53.270,1,5,0
08:56:57.620,7,2,0
08:56:58.580,7,3,0
08:57:03.100,2,4,0
08:57:04.280,5,0,0
08:57:04.870,4,0,0
08:57:12.100,7,6,0
08:57:12.660,3,5,0
08:57:18.20,2,5,0
08:57:22.560,1,4,0
08:57:24.590,7,0,0
08:57:26.820,5,2,0
08:57:29.230,0,1,0
08:57:30.980,6,2,0
08:57:31.750,0,6,0
08:57:33.200,3,7,0
08:57:33.270,1,2,0
08:57:35.500,3,5,0
08:57:37.740,0,5,0
08:57:38.90,1,4,0
08:57:39.550,3,2,0
08:57:39.870,7,1,0
08:57:42.500,1,6,0
08:57:48.50,0,3,0
08:57:48.710,6,4,0
08:57:50.800,3,1,0
08:57:52.100,4,7,0
08:57:57.940,2,0,0
08:58:00.330,3,7,0
08:58:01.540,4,1,0
08:58:03.180,2,1,0
08:58:04.120,6,0,0
08:58:05.540,1,4,0
08:58:07.640,0,1,0
08:58:11.220,2,4,0
08:58:17.710,4,7,0
08:58:24.170,7,5,0
08:58:24.870,6,4,0
08:58:29.570,1,7,0
08:58:33.580,1,7,0
08:58:35.420,3,0,0
08:58:37.380,3,4,0
08:58:39.970,0,6,0
08:58:50.850,4,6,0
08:58:51.70,1,0,0
08:58:57.790,5,7,0
09:00:01.870,1,4,0
09:00:05.350,0,1,0
09:00:05.600,0,2,0
09:00:05.840,1,4,0
09:00:08.110,1,4,0
09:00:11.890,6,0,0
09:00:12.830,6,2,0
09:00:13.270,2,0,0
09:00:15.300,4,7,0
09:00:20.400,7,4,0
09:00:24.110,1,2,0
09:00:27.660,1,7,0
09:00:27.960,7,0,0
09:00:28.750,6,7,0
09:00:30.360,2,7,0
09:00:31.310,1,7,0
09:00:31.580,2,1,0
09:00:34.610,1,4,0
09:00:37.120,1,4,0
09:00:37.400,7,6,0
09:00:43.640,4,6,0
09:00:50.400,6,5,0
09:00:51.940,0,6,0
09:00:54.500,3,1,0
09:00:55.420,1,0,0
09:00:55.720,6,1,0
09:00:58.40,4,2,0
09:01:01.920,4,7,0
09:01:09.480,4,0,0
09:01:09.850,3,1,0
09:01:10.810,0,1,0
09:01:14.950,4,5,0
09:01:15.340,5,0,0
09:01:16.470,7,3,0
09:01:17.500,4,7,0
09:01:19.20,0,7,0
09:01:19.950,2,4,0
09:01:25.240,1,6,0
09:01:26.230,2,5,0
09:01:37.940,4,6,0
09:01:39.530,1,2,0
09:01:48.620,6,3,0
09:01:53.70,0,2,0
09:02:03.920,5,0,0
09:02:05.340,2,7,0
09:02:05.80,6,5,0
09:02:05.840,5,4,0
09:02:08.450,3,0,0
09:02:12.370,4,5,0
09:02:14.220,1,2,0
09:02:14.480,6,0,0
09:02:18.30,5,2,0
09:02:18.600,0,4,0
09:02:18.680,0,3,0
09:02:25.590,5,4,0
09:02:28.910,1,3,0
09:02:30.500,0,3,0
09:02:36.560,4,7,0
09:02:45.110,6,7,0
09:02:45.250,0,7,0
09:02:46.160,7,2,0
09:02:51.780,4,6,0
09:02:51.810,0,4,0
09:02:54.250,4,7,0
09:02:56.160,6,5,0
09:03:00.980,1,3,0
09:03:05.250,2,6,0
09:03:21.800,7,5,0
09:03:24.530,4,6,0
09:03:25.960,0,4,0
09:03:27.960,3,0,0
09:03:29.40,0,3,0
09:03:32.20,4,2,0
09:03:33.120,1,6,0
09:03:33.270,7,5,0
09:03:34.40,4,7,0
09:03:37.210,1,0,0
09:03:38.470,1,5,0
09:03:39.500,3,6,0
09:03:40.460,1,2,0
09:03:43.410,4,2,0
09:03:46.270,2,1,0
09:03:52.750,0,7,0
09:03:52.770,5,3,0
09:03:56.650,7,1,0
09:03:58.950,0,2,0
09:04:00.230,7,4,0
09:04:01.820,4,7,0
09:04:06.70,7,5,0
09:04:08.650,1,6,0
09:04:10.910,5,2,0
09:04:19.790,2,0,0
09:04:31.790,6,5,0
09:04:35.880,7,0,0
09:04:38.490,3,0,0
09:04:39.800,0,7,0
09:04:40.20,1,5,0
09:04:41.950,7,1,0
09:04:44.530,2,4,0
09:04:46.30,4,0,0
09:04:46.770,4,3,0
09:04:47.590,3,6,0
09:04:50.410,7,6,0
09:04:53.90,1,0,0
09:04:56.880,1,5,0
09:05:05.600,2,5,0
09:05:08.740,6,3,0
09:05:10.450,6,1,0
09:05:14.80,0,4,0
09:05:20.560,7,3,0
09:05:22.980,4,1,0
09:05:25.120,3,4,0
09:05:29.160,5,4,0
09:05:30.110,6,5,0
09:05:30.410,5,2,0
09:05:30.630,5,2,0
09:05:37.200,1,0,0
09:05:38.430,7,2,0
09:05:47.300,0,6,0
09:05:52.510,2,0,0
09:05:53.440,1,3,0
09:05:54.920,7,1,0
09:05:55.700,3,2,0
09:06:00.80,1,3,0
09:06:03.90,3,2,0
09:06:04.420,5,4,0
09:06:08.430,5,0,0
09:06:10.380,6,3,0
09:06:11.660,4,6,0
09:06:21.880,6,1,0
09:06:30.920,3,1,0
09:06:32.470,5,3,0
09:06:34.840,2,1,0
09:06:36.110,3,0,0
09:06:44.540,4,3,0
09:06:46.820,2,5,0
09:06:47.700,3,7,0
09:07:00.690,7,4,0
09:07:09.80,5,6,0
09:07:12.800,4,6,0
09:07:13.580,5,6,0
09:07:13.940,3,4,0
09:07:21.220,0,5,0
09:07:22.880,0,7,0
09:07:24.120,2,4,0
09:07:26.750,5,4,0
09:07:36.250,4,0,0
09:07:36.550,0,6,0
09:07:49.540,0,7,0
09:07:50.320,2,3,0
09:07:55.460,5,3,0
09:07:57.230,1,2,0
09:07:57.420,7,5,0
09:08:02.660,6,7,0
09:08:09.340,0,6,0
09:08:11.770,4,5,0
09:08:11.970,0,5,0
09:08:15.260,4,2,0
09:08:17.440,0,1,0
09:08:23.450,0,6,0
09:08:27.540,2,5,0
09:08:28.730,0,3,0
09:08:33.170,4,5,0
09:08:35.860,0,2,0
09:08:37.290,3,0,0
09:08:40.630,0,5,0
09:08:42.600,5,6,0
09:08:47.240,1,0,0
09:08:47.960,1,3,0
09:08:48.260,6,3,0
09:08:52.660,3,1,0
09:08:53.930,0,3,0
09:08:56.410,2,3,0
09:08:58.50,4,5,0
09:09:01.80,3,1,0
09:09:02.840,2,7,0
09:09:04.280,6,3,0
09:09:05.350,2,1,0
09:09:05.470,6,3,0
09:09:08.750,6,4,0
09:09:09.810,6,2,0
09:09:14.630,4,2,0
09:09:21.10,7,0,0
09:09:21.100,7,1,0
09:09:25.630,0,6,0
09:09:27.130,2,5,0
09:09:28.280,7,1,0
09:09:28.440,4,2,0
09:09:29.240,1,6,0
09:09:29.910,4,7,0
09:09:32.470,3,0,0
09:09:33.340,1,2,0
09:09:34.310,6,2,0
09:09:35.760,5,7,0
09:09:37.950,5,3,0
09:09:38.220,1,5,0
09:09:38.440,5,3,0
09:09:39.220,6,2,0
09:09:40.330,6,0,0
09:09:42.290,1,4,0
09:09:42.960,2,3,0
09:09:43.850,2,4,0
09:09:45.420,2,1,0
09:09:45.820,3,1,0
09:09:46.340,2,0,0
09:09:46.750,0,3,0
09:09:47.770,4,7,0
09:09:50.220,0,5,0
09:09:53.00,4,6,0
09:09:53.60,5,6,0
09:09:55.70,5,1,0
09:09:58.840,5,0,0
09:10:05.360,0,1,0
09:10:07.300,5,4,0
09:10:09.910,7,3,0
09:10:10.100,2,7,0
09:10:13.700,6,3,0
09:10:14.190,6,1,0
09:10:15.250,3,5,0
09:10:15.260,6,2,0
09:10:18.240,1,4,0
09:10:18.290,0,1,0
09:10:24.730,6,0,0
09:10:24.940,5,2,0
09:10:30.550,7,2,0
09:10:34.210,1,4,0
09:10:35.610,3,6,0
09:10:36.160,3,1,0
09:10:36.180,0,3,0
09:10:37.310,3,7,0
09:10:37.850,7,6,0
09:10:42.490,3,5,0
09:10:51.20,7,4,0
09:10:51.710,3,4,0
09:10:55.80,2,0,0
09:10:58.520,1,2,0
09:11:01.490,1,2,0
09:11:03.150,5,4,0
09:11:04.660,1,0,0
09:11:14.390,0,3,0
09:11:28.730,3,4,0
09:11:30.770,5,3,0
09:11:32.500,4,7,0
09:11:34.480,1,4,0
09:11:34.960,5,0,0
09:11:35.600,6,0,0
09:11:41.180,7,0,0
09:11:42.740,6,0,0
09:11:45.830,4,2,0
09:11:47.890,2,0,0
09:11:51.900,0,6,0
09:11:52.130,1,4,0
09:11:54.370,0,6,0
09:11:58.200,7,1,0
09:12:01.200,3,6,0
09:12:06.300,7,0,0
09:12:06.550,4,3,0
09:12:07.970,6,5,0
09:12:08.540,7,1,0
09:12:10.430,1,5,0
09:12:12.650,7,4,0
09:12:13.930,2,3,0
09:12:18.440,5,4,0
09:12:20.270,6,0,0
09:12:22.180,6,3,0
09:12:22.430,7,1,0
09:12:23.220,6,2,0
09:12:24.720,1,0,0
09:12:25.530,4,3,0
09:12:32.150,2,5,0
09:12:34.00,0,3,0
09:12:36.400,0,1,0
09:12:37.950,6,5,0
09:12:38.850,5,2,0
09:12:39.640,4,3,0
09:12:45.460,2,0,0
09:12:45.90,2,3,0
09:12:47.790,4,2,0
09:12:50.170,2,5,0
09:12:50.660,7,2,0
09:12:53.320,0,4,0
09:13:05.150,4,1,0
09:13:14.510,6,0,0
09:13:15.830,6,3,0
09:13:16.900,6,1,0
09:13:23.810,2,7,0
09:13:25.480,7,6,0
09:13:27.80,3,0,0
09:13:31.270,5,1,0
09:13:31.930,1,7,0
09:13:33.550,0,1,0
09:13:34.160,2,3,0
09:13:34.260,5,7,0
09:13:37.840,3,7,0
09:13:42.90,4,6,0
09:13:50.110,4,5,0
09:13:52.100,3,6,0
09:13:53.970,7,6,0
09:13:54.580,3,1,0
09:14:00.740,3,0,0
09:14:01.110,1,7,0
09:14:01.720,3,4,0
09:14:04.190,4,3,0
09:14:10.770,2,4,0
09:14:11.270,0,4,0
09:14:11.730,2,6,0
09:14:15.270,4,5,0
09:14:17.650,5,0,0
09:14:19.810,7,6,0
09:14:24.430,3,6,0
09:14:29.970,5,1,0
09:14:33.20,4,3,0
09:14:34.480,3,2,0
09:14:35.20,4,6,0
09:14:35.70,7,2,0
09:14:37.390,2,0,0
09:14:38.670,1,4,0
09:14:50.800,1,4,0
09:14:54.60,6,3,0
09:15:07.590,7,1,0
09:15:08.370,7,3,0
09:15:13.750,2,6,0
09:15:15.700,1,4,0
09:15:18.160,3,4,0
09:15:21.200,5,4,0
09:15:23.380,5,1,0
09:15:24.220,5,3,0
09:15:25.570,7,5,0
09:15:30.960,6,4,0
09:15:32.760,6,5,0
09:15:33.950,3,4,0
09:15:37.600,7,4,0
09:15:38.130,0,7,0
09:15:39.310,5,3,0
09:15:41.300,3,7,0
09:15:42.720,1,3,0
09:15:56.40,1,2,0
09:16:00.280,2,0,0
09:16:07.270,0,6,0
09:16:08.80,2,7,0
09:16:10.280,1,2,0
09:16:16.290,2,6,0
09:16:26.460,4,7,0
09:16:30.430,0,7,0
09:16:31.390,0,3,0
09:16:31.620,7,1,0
09:16:36.380,5,7,0
09:16:42.920,7,6,0
09:16:51.760,4,2,0
09:17:04.460,0,1,0
09:17:05.510,2,7,0
09:17:07.300,3,6,0
09:17:09.560,0,4,0
09:17:10.760,6,0,0
09:17:10.770,2,6,0
09:17:12.750,5,2,0
09:17:18.90,0,5,0
09:17:19.890,7,4,0
09:17:21.310,5,1,0
09:17:26.960,4,7,0
09:17:27.740,2,0,0
09:17:28.360,1,0,0
09:17:32.510,3,4,0
09:17:36.770,6,0,0
09:17:37.940,5,2,0
09:17:38.400,7,4,0
09:17:39.550,0,6,0
09:17:44.170,6,3,0
09:17:48.350,2,6,0
09:17:53.560,2,3,0
09:17:55.340,7,4,0
09:17:56.360,6,2,0
09:17:57.580,3,5,0
09:17:57.660,4,3,0
09:18:02.740,7,3,0
09:18:05.410,5,1,0
09:18:05.550,6,1,0
09:18:06.340,4,3,0
09:18:10.130,6,4,0
09:18:10.740,7,1,0
09:18:12.40,0,2,0
09:18:12.460,5,6,0
09:18:17.360,4,6,0
09:18:18.490,1,2,0
09:18:20.610,4,7,0
09:18:21.770,0,1,0
09:18:26.110,5,0,0
09:18:29.880,0,6,0
09:18:30.830,6,0,0
09:18:32.430,2,1,0
09:18:32.940,2,7,0
09:18:39.20,0,1,0
09:18:43.170,6,5,0
09:18:46.810,6,0,0
09:18:53.930,6,4,0
09:18:54.250,5,1,0
09:19:00.920,3,0,0
09:19:05.210,1,6,0
09:19:08.160,7,2,0
09:19:09.210,4,5,0
09:19:10.810,1,0,0
09:19:12.110,6,3,0
09:19:13.120,4,0,0
09:19:13.950,7,6,0
09:19:16.680,5,7,0
09:19:22.840,3,1,0
09:19:24.660,0,4,0
09:19:31.120,0,7,0
09:19:32.690,6,7,0
09:19:40.210,0,7,0
09:19:45.250,2,4,0
09:19:46.700,3,2,0
09:19:48.120,6,1,0
09:19:50.800,5,0,0
09:19:51.980,5,0,0
09:19:56.690,6,4,0
09:20:02.970,7,6,0
09:20:05.880,7,6,0
09:20:07.70,2,5,0
09:20:08.480,3,2,0
09:20:09.300,6,7,0
09:20:20.30,2,3,0
09:20:20.630,0,2,0
09:20:25.660,3,2,0
09:20:27.520,5,6,0
09:20:28.460,6,2,0
09:20:28.470,6,5,0
09:20:29.870,1,6,0
09:20:37.300,3,4,0
09:20:42.110,3,6,0
09:20:42.90,2,5,0
09:20:43.310,5,1,0
09:20:43.80,6,3,0
09:20:44.540,5,3,0
09:20:44.890,7,2,0
09:20:47.240,3,4,0
09:20:47.530,1,2,0
09:20:48.500,0,6,0
09:20:49.340,3,6,0
09:20:49.730,0,6,0
09:20:50.540,3,7,0
09:20:51.220,1,6,0
09:20:52.450,7,1,0
09:20:55.110,6,5,0
09:20:56.510,3,1,0
09:21:00.00,0,1,0
09:21:02.940,6,0,0
09:21:05.470,1,3,0
09:21:12.880,7,0,0
09:21:14.870,0,5,0
09:21:14.90,1,2,0
09:21:17.460,1,0,0
09:21:28.270,5,6,0
09:21:29.640,7,1,0
09:21:34.710,1,2,0
09:21:36.390,3,2,0
09:21:37.190,5,3,0
09:21:38.490,0,3,0
09:21:41.790,1,2,0
09:21:47.460,1,5,0
09:21:49.20,4,0,0
09:21:51.510,2,1,0
09:21:52.610,6,3,0
09:21:54.640,1,4,0
09:21:56.430,6,3,0
09:21:58.280,1,5,0
09:22:00.760,6,2,0
09:22:13.940,2,0,0
09:22:14.870,4,2,0
09:22:18.230,0,6,0
09:22:19.240,3,1,0
09:22:22.230,1,7,0
09:22:22.260,5,4,0
09:22:26.680,1,7,0
09:22:27.10,5,7,0
09:22:27.290,2,1,0
09:22:27.600,0,1,0
09:22:29.230,2,6,0
09:22:30.480,7,4,0
09:22:31.230,0,2,0
09:22:32.700,3,5,0
09:22:35.360,4,6,0
09:22:41.460,0,5,0
09:22:42.410,3,1,0
09:22:42.820,1,5,0
09:22:45.740,5,2,0
09:22:48.340,5,3,0
09:23:04.560,0,1,0
09:23:05.810,0,3,0
09:23:10.610,5,3,0
09:23:12.640,1,3,0
09:23:14.270,5,1,0
09:23:17.720,6,3,0
09:23:17.720,2,6,0
09:23:23.110,1,0,0
09:23:29.140,0,2,0
09:23:31.900,7,4,0
09:23:32.820,0,5,0
09:23:32.910,5,1,0
09:23:37.230,3,6,0
09:23:40.660,6,0,0
09:23:43.00,4,2,0
09:23:43.390,6,0,0
09:23:48.320,6,1,0
09:23:50.510,1,6,0
09:23:51.170,0,5,0
09:23:55.380,7,4,0
09:24:02.170,1,6,0
09:24:02.210,2,5,0
09:24:07.530,6,7,0
09:24:09.520,0,3,0
09:24:09.830,5,6,0
09:24:10.860,5,3,0
09:24:15.720,0,2,0
09:24:18.730,2,5,0
09:24:19.00,5,1,0
09:24:22.700,5,2,0
09:24:25.550,3,0,0
09:24:26.130,6,0,0
09:24:27.740,3,7,0
09:24:27.90,5,4,0
09:24:31.530,2,0,0
09:24:31.790,4,5,0
09:24:35.120,7,2,0
09:24:35.770,5,0,0
09:24:39.910,3,2,0
09:24:43.400,4,7,0
09:24:47.690,1,5,0
09:24:47.910,6,2,0
09:24:50.260,6,1,0
09:24:57.20,2,6,0
09:25:07.230,3,0,0
09:25:08.330,6,5,0
09:25:09.540,5,3,0
09:25:10.810,7,0,0
09:25:12.50,2,6,0
09:25:17.380,3,2,0
09:25:17.390,4,7,0
09:25:22.80,3,1,0
09:25:23.360,7,6,0
09:25:30.890,3,0,0
09:25:31.10,5,2,0
09:25:32.240,6,7,0
09:25:32.350,5,7,0
09:25:33.280,3,2,0
09:25:34.300,3,7,0
09:25:38.90,1,5,0
09:25:40.380,5,2,0
09:25:46.420,6,4,0
09:25:47.550,1,5,0
09:25:47.910,5,1,0
09:25:48.740,1,4,0
09:25:53.240,6,4,0
09:25:53.570,7,3,0
09:25:56.680,1,7,0
09:25:58.380,4,1,0
09:26:00.820,0,6,0
09:26:03.910,7,4,0
09:26:10.950,7,2,0
09:26:11.690,4,1,0
09:26:20.140,5,6,0
09:26:24.510,6,7,0
09:26:25.190,6,0,0
09:26:30.820,4,7,0
09:26:33.140,5,2,0
09:26:36.550,2,3,0
09:26:42.00,1,3,0
09:26:50.140,7,3,0
09:26:50.820,1,0,0
09:26:53.230,7,5,0
09:26:53.330,2,6,0
09:26:57.510,1,5,0
09:27:02.40,1,6,0
09:27:06.420,3,7,0
09:27:07.210,4,2,0
09:27:11.330,3,2,0
09:27:17.120,6,2,0
09:27:21.370,3,1,0
09:27:24.720,7,0,0
09:27:25.250,6,5,0
09:27:26.920,1,0,0
09:27:27.380,3,1,0
09:27:27.530,7,6,0
09:27:35.830,5,2,0
09:27:36.890,5,6,0
09:27:39.620,5,1,0
09:27:45.740,1,0,0
09:27:47.200,6,0,0
09:27:49.810,7,0,0
09:28:00.440,2,7,0
09:28:01.350,6,0,0
09:28:06.550,1,4,0
09:28:11.160,0,7,0
09:28:11.40,4,1,0
09:28:20.730,1,7,0
09:28:20.950,5,7,0
09:28:29.70,7,0,0
09:28:34.810,6,0,0
09:28:36.630,3,0,0
09:28:37.290,6,3,0
09:28:40.310,6,1,0
09:28:41.180,6,0,0
09:28:42.710,4,1,0
09:28:44.680,1,0,0
09:28:47.340,4,2,0
09:28:56.510,1,0,0
09:28:57.910,2,6,0
09:29:05.490,0,6,0
09:29:05.70,1,3,0
09:29:06.560,3,2,0
09:29:07.780,2,6,0
09:29:08.620,4,1,0
09:29:08.70,5,7,0
09:29:11.660,2,6,0
09:29:12.220,0,1,0
09:29:22.590,7,4,0
09:29:22.630,5,4,0
09:29:27.370,4,5,0
09:29:28.680,2,3,0
09:29:30.150,5,7,0
09:29:30.450,1,7,0
09:29:39.330,7,1,0
09:29:39.820,3,0,0
09:29:39.900,4,7,0
09:29:42.400,2,7,0
09:29:43.660,5,7,0
09:29:44.570,7,4,0
09:29:58.440,1,0,0
09:30:02.240,6,1,0
09:30:03.00,2,5,0
09:30:04.770,6,4,0
09:30:04.950,2,6,0
09:30:12.490,2,5,0
09:30:12.940,6,3,0
09:30:13.00,3,0,0
09:30:14.860,6,4,0
09:30:22.960,2,7,0
09:30:39.790,3,4,0
09:30:42.280,2,7,0
09:30:44.340,5,0,0
09:30:49.700,5,3,0
09:30:57.330,3,6,0
09:31:00.890,1,4,0
09:31:02.170,0,1,0
09:31:02.800,1,7,0
09:31:04.210,2,3,0
09:31:05.460,4,0,0
09:31:13.680,1,7,0
09:31:13.770,7,3,0
09:31:18.130,3,4,0
09:31:18.330,3,7,0
09:31:21.730,5,2,0
09:31:24.350,2,0,0
09:31:30.890,6,4,0
09:31:31.540,6,0,0
09:31:32.300,4,5,0
09:31:33.290,2,5,0
09:31:33.420,3,1,0
09:31:40.520,7,3,0
09:31:47.40,1,2,0
09:31:48.20,5,4,0
09:31:55.640,5,3,0
09:31:56.760,0,6,0
09:31:57.580,5,6,0
09:32:01.620,0,5,0
09:32:09.310,2,1,0
09:32:13.200,2,1,0
09:32:15.170,5,4,0
09:32:15.960,5,3,0
09:32:16.120,6,4,0
09:32:16.840,1,7,0
09:32:20.840,6,0,0
09:32:24.180,0,2,0
09:32:24.860,0,5,0
09:32:28.390,6,7,0
09:32:32.920,1,0,0
09:32:35.370,4,3,0
09:32:40.540,3,7,0
09:32:42.480,5,6,0
09:32:46.850,7,1,0
09:32:52.650,3,7,0
09:32:52.770,2,4,0
09:32:53.370,2,7,0
09:32:54.490,1,4,0
09:32:54.80,3,2,0
09:32:57.460,6,2,0
09:32:58.130,7,3,0
09:32:58.420,0,1,0
09:33:05.150,7,3,0
09:33:05.390,4,7,0
09:33:06.620,3,7,0
09:33:07.860,0,1,0
09:33:08.800,3,2,0
09:33:11.440,0,1,0
09:33:13.160,0,6,0
09:33:16.720,0,5,0
09:33:17.240,7,0,0
09:33:17.950,0,4,0
09:33:22.350,0,3,0
09:33:23.620,6,2,0
09:33:24.500,0,5,0
09:33:28.10,1,7,0
09:33:32.480,5,6,0
09:33:35.610,4,5,0
09:33:41.150,2,0,0
09:33:47.970,0,1,0
09:33:48.980,0,2,0
09:33:51.450,7,5,0
09:33:53.600,6,7,0
09:33:54.70,0,7,0
09:33:55.680,1,5,0
09:33:57.780,5,1,0
09:34:04.880,3,2,0
09:34:04.900,0,5,0
09:34:05.260,0,2,0
09:34:07.320,0,2,0
09:34:15.120,3,7,0
09:34:18.130,5,0,0
09:34:18.570,5,4,0
09:34:19.380,3,6,0
09:34:20.710,3,2,0
09:34:20.80,1,7,0
09:34:21.410,2,5,0
09:34:21.550,2,1,0
09:34:25.320,7,2,0
09:34:26.300,1,5,0
09:34:28.920,5,7,0
09:34:32.150,7,0,0
09:34:33.300,7,6,0
09:34:36.290,0,1,0
09:34:42.420,5,4,0
09:34:45.80,0,1,0
09:34:50.230,3,1,0
09:34:51.490,0,4,0
09:35:06.70,2,5,0
09:35:12.190,6,3,0
09:35:12.820,3,6,0
09:35:13.800,7,1,0
09:35:15.150,4,5,0
09:35:16.460,2,5,0
09:35:16.690,5,3,0
09:35:16.950,0,4,0
09:35:17.950,0,5,0
09:35:18.910,4,2,0
09:35:18.920,7,3,0
09:35:22.100,0,6,0
09:35:22.640,6,7,0
09:35:27.810,4,7,0
09:35:29.160,0,1,0
09:35:37.960,5,0,0
09:35:39.760,4,1,0
09:35:41.370,6,1,0
09:35:42.260,3,5,0
09:35:43.10,2,5,0
09:35:51.960,2,4,0
